 density(rat); density(python); distance(rat, python); density(cheese_0); distance(rat, cheese_0); distance(python, cheese_0); density(cheese_1); distance(rat, cheese_1); distance(python, cheese_1); density(cheese_2); distance(rat, cheese_2); distance(python, cheese_2); density(cheese_3); distance(rat, cheese_3); distance(python, cheese_3); density(cheese_4); distance(rat, cheese_4); distance(python, cheese_4); density(cheese_5); distance(rat, cheese_5); distance(python, cheese_5); density(cheese_6); distance(rat, cheese_6); distance(python, cheese_6); density(cheese_7); distance(rat, cheese_7); distance(python, cheese_7); density(cheese_8); distance(rat, cheese_8); distance(python, cheese_8); density(cheese_9); distance(rat, cheese_9); distance(python, cheese_9); density(cheese_10); distance(rat, cheese_10); distance(python, cheese_10); density(cheese_11); distance(rat, cheese_11); distance(python, cheese_11); density(cheese_12); distance(rat, cheese_12); distance(python, cheese_12); density(cheese_13); distance(rat, cheese_13); distance(python, cheese_13); density(cheese_14); distance(rat, cheese_14); distance(python, cheese_14); density(cheese_15); distance(rat, cheese_15); distance(python, cheese_15); density(cheese_16); distance(rat, cheese_16); distance(python, cheese_16); density(cheese_17); distance(rat, cheese_17); distance(python, cheese_17); density(cheese_18); distance(rat, cheese_18); distance(python, cheese_18); density(cheese_19); distance(rat, cheese_19); distance(python, cheese_19); density(cheese_20); distance(rat, cheese_20); distance(python, cheese_20)
1.962740402871982;2.54094742976322;8.0;2.5258908635224424;4.0;8.0;2.1446261040301287;7.0;11.0;2.1975838774751817;9.0;13.0;2.2882747644512347;10.0;14.0;1.8553478526304608;11.0;15.0;2.310851938963057;6.0;8.0;1.7603016120969412;24.0;21.0;2.05523026595008;22.0;19.0;2.0289477464400063;19.0;16.0;2.2557650682650685;16.0;13.0;0.9932764436472876;26.0;21.0;2.4812552643434995;14.0;11.0;2.3967143967143967;13.0;10.0;2.388607634195869;13.0;10.0;1.799654512154512;16.0;11.0;2.0176730132612484;5.0;3.0;1.7812185750266247;19.0;11.0;1.76727193645857;18.0;10.0;1.7598793146848066;16.0;8.0;2.086219336219336;9.0;3.0;1.9809958015840368;11.0;3.0
1.2718803111756405;3.175492459896484;11.0;1.5531462663583409;13.0;16.0;2.074160561660561;13.0;14.0;3.399253524253524;20.0;15.0;3.497172272172273;19.0;14.0;2.555238225826461;17.0;12.0;1.5552772064536773;30.0;21.0;3.2857864357864357;16.0;11.0;2.091859383306752;28.0;19.0;2.032635317039342;9.0;6.0;1.8762222254869312;26.0;17.0;3.800407925407926;23.0;14.0;4.0943907399789765;22.0;13.0;3.096338791927028;22.0;13.0;3.085227272727273;21.0;12.0;3.2325507825507827;21.0;12.0;3.683991885307675;20.0;11.0;3.5626373626373637;18.0;9.0;2.8901787539945434;16.0;7.0;3.128242998831235;15.0;6.0;2.779659126563151;9.0;2.0;2.8679806304806306;10.0;1.0
1.839604736508761;4.295185267089291;18.0;1.3263049356231482;3.0;21.0;1.7237640412563011;5.0;17.0;1.5656752732991124;10.0;20.0;1.7188042951200846;8.0;12.0;1.5488823869628825;13.0;19.0;1.942150904650904;12.0;14.0;2.082365059261344;9.0;9.0;3.7507034632034633;15.0;7.0;3.625581363081364;15.0;7.0;2.445016896812225;22.0;10.0;4.536086136086135;14.0;6.0;2.7898724641371704;20.0;8.0;2.4266999941922545;20.0;8.0;2.66274179037337;19.0;7.0;2.087935089730419;22.0;8.0;2.8138360607400856;18.0;6.0;3.668123951212187;16.0;4.0;3.7083716721874618;15.0;3.0;3.91264558454961;16.0;2.0;2.9983959452999702;18.0;2.0;2.937373737373737;17.0;1.0
2.6933847585163377;1.588421151880231;10.0;1.9315160716476505;2.0;10.0;2.562896825396826;5.0;13.0;2.433888699020278;5.0;11.0;2.9168534080298776;5.0;11.0;1.9985393261709048;4.0;8.0;3.0808261183261183;9.0;15.0;2.958409031628846;10.0;16.0;1.92977379218798;12.0;18.0;3.182958707958708;10.0;14.0;3.1500111000111004;11.0;15.0;1.822348001156051;6.0;8.0;2.542924619240409;13.0;17.0;2.4179246192404094;13.0;17.0;2.095723879663508;16.0;20.0;2.3884405197485687;16.0;20.0;1.4371174147489931;19.0;23.0;1.790824029771398;19.0;23.0;1.6326802282684636;16.0;18.0;1.7360522503475797;13.0;13.0;1.7360522503475793;13.0;13.0;1.4928477353399954;11.0;7.0
3.114554743502113;3.2392022150536084;3.0;2.274629799165403;1.0;2.0;2.3496025603223747;5.0;8.0;2.9166041116269947;7.0;10.0;2.7313625214941;8.0;11.0;2.4425984073732767;13.0;16.0;1.6313091105660764;13.0;16.0;2.314255037474852;14.0;17.0;1.813783683449856;5.0;6.0;1.8904357897004955;16.0;19.0;2.951385425084779;19.0;19.0;2.8992427148538336;20.0;19.0;1.7834798227751518;20.0;19.0;1.7316913535953782;19.0;18.0;3.445679582715187;19.0;18.0;1.978346972533606;16.0;15.0;2.036073470957035;14.0;13.0;2.176426248330273;12.0;11.0;1.822316937448516;11.0;10.0;2.11822178939052;7.0;6.0;2.4233348952389195;5.0;4.0;1.891037922345972;4.0;1.0
1.8419034182192076;2.5227332164403102;13.0;2.2398920523920527;4.0;9.0;1.961178892486942;7.0;14.0;1.7436387559136248;11.0;18.0;1.9385237698318192;9.0;14.0;2.373475018497901;11.0;16.0;2.171130141153024;11.0;16.0;1.2934983906158612;16.0;23.0;1.895478760370065;14.0;19.0;1.933557941537481;15.0;20.0;1.943898073890334;12.0;11.0;2.276889190101264;14.0;10.0;2.3923457822370864;13.0;9.0;2.838051654228125;14.0;9.0;2.260303585303586;8.0;5.0;2.858767138658443;13.0;8.0;1.581295749538447;18.0;9.0;1.196571111941956;20.0;7.0;1.874461138276928;12.0;4.0;2.523305178031345;19.0;6.0;2.7892756067984905;18.0;5.0;2.2190275052268587;16.0;3.0
4.016074611662847;2.476515559603795;9.0;2.349338978015449;1.0;10.0;2.7683663558663567;1.0;8.0;2.367574968890758;5.0;12.0;1.680728993228993;6.0;13.0;1.524305211472394;11.0;18.0;1.8547766406280333;11.0;18.0;1.9878227565298503;14.0;20.0;1.830039974919594;16.0;22.0;2.1457070707070707;10.0;13.0;2.5148845435610143;4.0;5.0;2.5237297903858003;16.0;17.0;2.1021495158794927;9.0;9.0;2.609541275717746;17.0;16.0;2.133797635113425;14.0;13.0;2.057922632922633;10.0;9.0;2.317547612570496;9.0;7.0;1.7589313168850371;15.0;9.0;2.124415247635062;10.0;5.0;2.525898983421867;10.0;5.0;2.6726950081745477;11.0;5.0;2.579726120337239;9.0;3.0
1.80607192216258;1.629154425949755;7.0;1.6419283932441826;3.0;8.0;1.792714127118152;12.0;17.0;2.331489752077988;12.0;15.0;2.172222222222222;15.0;18.0;1.9672363154561292;5.0;6.0;1.9207347176387424;16.0;19.0;2.5296398046398045;19.0;22.0;2.996266233766234;19.0;22.0;3.903005763586259;20.0;23.0;3.4663687619569967;21.0;24.0;1.7930361305361302;21.0;24.0;3.70244648139385;22.0;25.0;2.732217222348801;22.0;25.0;2.4507015645173538;23.0;26.0;3.4905214668372566;23.0;26.0;2.432431457431458;17.0;18.0;2.3264652014652016;17.0;16.0;1.878086984395034;13.0;12.0;2.1542423649621787;10.0;9.0;1.9891980955061448;7.0;6.0;1.114710834114859;9.0;4.0
2.594073715055678;3.0118010042932637;23.0;1.4366731653802591;1.0;24.0;1.793166349474399;4.0;21.0;1.9635876979917224;5.0;18.0;1.5437134932490966;11.0;22.0;2.8909774865657223;10.0;16.0;2.054382867734261;12.0;19.0;2.8688353313353314;10.0;15.0;1.7108589939472292;12.0;16.0;2.1610045784968386;14.0;17.0;2.067913252897773;14.0;17.0;1.8381009899972751;17.0;18.0;2.0646800696723293;17.0;14.0;2.1536259062574854;18.0;11.0;1.9920385170385169;19.0;10.0;2.1823194349510144;19.0;10.0;2.3409705061020856;21.0;8.0;2.416492657669128;23.0;6.0;2.3126025720065964;23.0;6.0;3.1676419770460007;23.0;4.0;3.243102084758096;22.0;3.0;2.2115406497527235;24.0;1.0
1.8662835530482589;2.143678032493822;6.0;1.5130975019132913;2.0;6.0;1.8650105629901024;22.0;20.0;1.4792355866191509;21.0;19.0;1.5257474367065162;20.0;18.0;2.236185874892969;20.0;18.0;2.2827300894167237;18.0;16.0;2.0387458731498977;17.0;15.0;2.017606806902136;17.0;15.0;2.270711233211233;17.0;15.0;2.467406612994848;16.0;14.0;2.1391838553603257;16.0;14.0;1.6688185782226026;15.0;13.0;2.541908499996735;14.0;12.0;2.3072666497589096;13.0;11.0;1.684611222111222;10.0;8.0;2.078217044393514;12.0;9.0;1.8143977297685736;15.0;9.0;2.628720132287907;13.0;7.0;2.958207669523459;12.0;6.0;2.2072779976488417;11.0;5.0;2.132487759283088;10.0;4.0
1.9725283001598788;2.5369121075003425;12.0;2.7875412444452685;4.0;8.0;2.4432567707490307;7.0;13.0;2.313313565805826;8.0;14.0;1.9240152821035168;6.0;10.0;2.9256950350990603;5.0;7.0;1.856933241337266;9.0;9.0;2.606969827558063;13.0;9.0;1.8994634994634996;19.0;13.0;1.9662973137973137;18.0;12.0;1.264984385463925;27.0;17.0;2.6362807943690303;14.0;8.0;2.5637680731720973;22.0;12.0;2.5615661370456766;13.0;7.0;2.722557997557998;13.0;7.0;2.6066321535361783;21.0;11.0;2.7046113801918765;20.0;10.0;2.7197074983839697;19.0;9.0;3.794151170466961;11.0;5.0;2.0699286824286824;14.0;6.0;2.5130614268772167;14.0;6.0;3.454336349924586;10.0;4.0
2.397998740390045;1.7802181405812447;20.0;3.0793312681470573;2.0;18.0;3.283797580701606;3.0;19.0;3.403729411731834;5.0;21.0;3.352271524771525;6.0;20.0;1.9458947914830265;5.0;15.0;2.440735943847062;9.0;23.0;2.4192959616872654;10.0;22.0;2.0494588543501586;12.0;22.0;3.0384161590043943;13.0;17.0;3.007867540955776;14.0;16.0;2.085914962230752;20.0;17.0;1.1522857132447926;28.0;23.0;2.2983589939472298;15.0;12.0;1.986085521805336;21.0;16.0;1.602460944852249;23.0;16.0;2.110653235653236;16.0;11.0;1.1573310404192758;28.0;17.0;2.147076023391813;20.0;8.0;2.0179184519657665;22.0;6.0;1.3235193842391983;16.0;4.0;1.7918797275995415;18.0;4.0
1.5168680393680392;2.830701548193808;7.0;1.1964924687427931;9.0;13.0;1.4307775260151303;12.0;15.0;2.054910367410367;12.0;13.0;1.6029822647775938;13.0;14.0;1.4177728989799927;20.0;21.0;1.2128629527694004;25.0;24.0;2.22843632975212;16.0;15.0;1.35847066800968;27.0;22.0;2.7918761793761795;15.0;12.0;1.856381614601429;24.0;19.0;1.6391917722800076;22.0;17.0;2.04605705462483;22.0;17.0;2.518504594820384;18.0;13.0;3.715266106442578;16.0;11.0;3.702719867851448;16.0;11.0;4.216912254412254;15.0;10.0;2.9839890501655213;15.0;10.0;2.526976575196389;13.0;8.0;2.405646456226952;11.0;6.0;2.5396737034894934;8.0;3.0;2.147421539812844;6.0;1.0
4.001906323810349;2.789496511400536;14.0;2.8769850318763366;1.0;13.0;3.872260092848329;2.0;12.0;4.218203093203094;3.0;11.0;2.436372837688627;5.0;15.0;3.7807387057387074;4.0;10.0;2.6251604389762284;5.0;11.0;1.434001782817572;10.0;22.0;3.1724156590535904;5.0;11.0;2.0870693633851527;10.0;18.0;2.911162753655013;6.0;10.0;2.711061161061161;6.0;10.0;2.354484812573048;11.0;17.0;2.0345833689873936;13.0;19.0;2.997972582972583;7.0;7.0;0.9636061282464822;24.0;24.0;2.408560883560884;10.0;6.0;2.0930100730023327;15.0;7.0;2.478106615606616;14.0;4.0;1.6888367569249922;19.0;5.0;2.0698552610623544;17.0;3.0;2.254667962756198;12.0;2.0
1.960801143301144;1.8827859546041668;25.0;1.7575595298421385;2.0;23.0;1.8796897546897544;8.0;23.0;3.1540888634928885;8.0;19.0;1.88203053705342;13.0;26.0;1.852532320620556;10.0;19.0;1.7371884280129923;15.0;28.0;4.157806490894727;10.0;17.0;2.961239985504691;11.0;18.0;3.0621142746142755;11.0;16.0;4.424076332164567;11.0;16.0;3.8536838161838167;12.0;15.0;1.9760753135753129;16.0;19.0;2.4900978106860454;15.0;16.0;2.001890142021721;14.0;13.0;2.1712124863440656;20.0;11.0;1.5927600308711496;25.0;12.0;1.8803289102202143;18.0;7.0;2.037053150032689;25.0;8.0;2.226328669199513;24.0;7.0;2.274314427402663;24.0;5.0;1.4939791173817545;24.0;3.0
2.9963184476342373;2.63499124571106;9.0;3.21419968919969;2.0;9.0;3.320707070707071;3.0;9.0;3.404845154845156;7.0;15.0;3.439357864357865;8.0;16.0;2.824675324675325;7.0;13.0;2.5182613138495493;10.0;18.0;2.520602028690264;4.0;7.0;2.8693822087784944;11.0;18.0;2.883952975129446;12.0;19.0;2.193421709869078;9.0;14.0;3.0745781995782;8.0;12.0;1.3804472273512525;19.0;27.0;1.811975918183012;12.0;17.0;2.746946006350031;7.0;9.0;1.7656550005385645;15.0;19.0;2.690120887024912;12.0;14.0;2.2771806409964297;6.0;7.0;2.590326194273563;10.0;10.0;2.9687093737016337;10.0;10.0;2.3758569646727548;14.0;14.0;1.803382157058628;8.0;1.0
3.24230907980908;1.7543298205062912;11.0;2.486122211122212;2.0;11.0;2.982911532911533;2.0;11.0;2.847193492781728;4.0;13.0;2.3572552447552453;6.0;14.0;1.9035575535575533;7.0;16.0;3.5854237867395766;6.0;13.0;3.4062802393684746;8.0;15.0;4.0616142629300525;6.0;11.0;2.9797596826305264;9.0;16.0;4.384326301717607;7.0;12.0;2.202240619144644;11.0;18.0;4.001550655227126;8.0;13.0;1.7510155479195724;11.0;17.0;2.4548721161879064;12.0;17.0;2.072169394073419;10.0;11.0;1.9893541099423453;8.0;7.0;1.9700278224191272;16.0;13.0;1.90815913555044;16.0;13.0;1.647474449865754;16.0;13.0;1.7625102082300224;13.0;10.0;1.737733916410387;11.0;6.0
2.3287360300518194;2.06997347618057;16.0;2.120769916358152;4.0;18.0;2.474126690303161;4.0;16.0;2.126868039368039;5.0;19.0;1.6432671422145104;8.0;22.0;1.4619430950313304;9.0;23.0;3.367417713005948;8.0;15.0;3.67836417967997;9.0;16.0;3.2207615913498264;10.0;15.0;2.7413331551489444;7.0;10.0;1.9745180544093583;9.0;11.0;2.646989998305788;9.0;10.0;1.462116608881315;21.0;16.0;2.421169108669109;11.0;8.0;3.062263613579403;15.0;10.0;3.2244810744810755;14.0;9.0;1.821942251934512;13.0;8.0;2.615616736204972;10.0;6.0;1.7439506245388596;19.0;10.0;1.274863749878893;24.0;12.0;1.9787604337526936;13.0;5.0;2.035879806468042;15.0;4.0
2.031469741353306;1.765922380217709;10.0;1.739729057492215;2.0;8.0;1.1234446346517286;6.0;12.0;1.7749433744789782;7.0;13.0;2.057522053110288;5.0;7.0;1.9767572898377848;11.0;15.0;2.2761006966889323;16.0;20.0;1.7421131614007503;19.0;23.0;2.504249916749917;10.0;12.0;2.815920190920191;14.0;16.0;2.670584970584971;14.0;16.0;2.46991341991342;17.0;19.0;2.813476012291802;21.0;17.0;3.709110932926722;21.0;15.0;2.5269072974955327;23.0;15.0;3.7485160865965823;22.0;14.0;2.655808080808081;16.0;10.0;2.8666506154664044;21.0;13.0;2.876231018723279;20.0;12.0;3.60005672432143;18.0;8.0;3.435647539594908;18.0;8.0;3.8577653340811233;17.0;7.0
2.7915043290043293;2.877214860303096;9.0;2.146500721500722;2.0;8.0;2.1151630232512586;5.0;14.0;2.355549902453927;7.0;14.0;2.3178976853899456;8.0;15.0;1.977043991440276;9.0;16.0;1.7668062931220825;7.0;12.0;2.0498778998779;7.0;12.0;1.787463353639824;8.0;13.0;2.175614180505485;10.0;15.0;1.634277985964619;12.0;17.0;3.026384563149269;8.0;9.0;3.134102009102009;9.0;10.0;2.1878962540727245;11.0;12.0;2.2996614496614494;6.0;5.0;2.492915826004061;8.0;5.0;1.9287643187565788;14.0;8.0;1.5363728937564585;16.0;8.0;2.091436266915806;12.0;6.0;1.5688944081897374;14.0;6.0;2.860543111858901;10.0;3.0;3.0347105508870214;9.0;2.0
2.681944444444444;3.077841091656882;10.0;1.978502461590697;2.0;12.0;2.0830590161472515;3.0;13.0;1.6580359529195174;5.0;11.0;1.491324313228338;9.0;19.0;2.5724922136686845;8.0;12.0;3.270342565930801;7.0;9.0;3.397868797868798;8.0;10.0;2.0757760213642564;12.0;11.0;1.4898038511196403;20.0;16.0;2.461450069538305;7.0;5.0;2.6743797868797867;16.0;10.0;2.216915362983138;20.0;12.0;1.3984019578059823;18.0;10.0;2.4655085110967465;18.0;10.0;2.7019341769341767;18.0;10.0;3.214545585133821;15.0;7.0;3.667123970800442;14.0;6.0;3.3039094677252576;7.0;3.0;2.624084249084249;10.0;4.0;2.989139515455305;12.0;4.0;3.1926258382140738;8.0;2.0
1.7295018706783414;1.3357396343380323;14.0;2.9582292707292708;8.0;18.0;2.248370970274995;7.0;15.0;2.9528711484593844;10.0;20.0;2.830984701572937;11.0;21.0;2.546111193015218;11.0;21.0;2.092410355843615;13.0;23.0;2.508311498443077;16.0;26.0;1.9382510319581256;17.0;27.0;2.870775423407003;15.0;23.0;2.0903291153291157;13.0;19.0;2.281976765065001;20.0;28.0;2.809349800526272;15.0;21.0;2.2819767650650005;20.0;28.0;1.392224569600394;6.0;8.0;2.316698987287223;18.0;22.0;2.2084331303371547;16.0;18.0;1.8382778770936663;9.0;9.0;2.1068602005672945;18.0;16.0;1.808416317085048;17.0;15.0;1.8814347202505093;9.0;7.0;1.1206899667319223;20.0;8.0
3.1767579642579644;1.873690606778842;20.0;2.4909337944477263;1.0;21.0;2.353971845148316;2.0;22.0;2.177319902319902;3.0;17.0;1.5798003495265154;10.0;20.0;1.7513882746080889;8.0;14.0;2.169763572577974;8.0;12.0;1.3252471095424387;11.0;16.0;2.920306490894726;13.0;12.0;3.578200483091788;13.0;11.0;4.247939049254839;12.0;10.0;2.203738744915216;11.0;9.0;2.648039079943105;18.0;13.0;3.893814036205341;13.0;9.0;3.5993939954617704;16.0;11.0;0.9338342102750338;33.0;22.0;3.6348608692648936;15.0;10.0;2.5410145410145417;13.0;8.0;2.606018600422625;18.0;10.0;1.5733101538983891;24.0;13.0;2.955648926237162;15.0;7.0;1.3731639550679795;24.0;5.0
1.547399760990419;2.43447385947386;13.0;2.316045459752554;5.0;12.0;2.262469427941227;6.0;13.0;1.5191626927610908;15.0;16.0;1.327516503104739;19.0;18.0;1.256627516889665;23.0;20.0;1.964523793200264;16.0;13.0;1.3809727212358789;9.0;7.0;2.1196663415703663;17.0;12.0;2.306704303608329;17.0;12.0;2.586574536574536;16.0;11.0;2.1787283468165817;25.0;16.0;2.1395816172131963;19.0;12.0;2.096676596350509;24.0;15.0;2.411854811854812;13.0;8.0;2.4181267118338057;23.0;14.0;3.1131997087879446;16.0;9.0;2.100173071271469;20.0;11.0;3.1210317460317465;15.0;8.0;2.050449944157038;16.0;7.0;2.0604441310323662;13.0;4.0;2.1250652125652123;11.0;2.0
2.3310119404159657;2.922874886551357;12.0;2.1028623122663377;3.0;13.0;1.9332447637165635;5.0;16.0;1.6882875007016882;6.0;17.0;0.9975509611621152;14.0;25.0;2.1596722721722723;5.0;7.0;2.062532320620556;8.0;11.0;1.88062621503024;6.0;8.0;1.2323774267814516;13.0;17.0;1.6603195750944435;11.0;14.0;1.6279769177517862;12.0;12.0;2.16333009096167;9.0;9.0;1.4774251604275832;15.0;13.0;1.9617203404274344;12.0;10.0;1.534728136172834;17.0;12.0;1.4587279885763869;19.0;11.0;2.108662171162171;9.0;5.0;1.8966712209359269;13.0;5.0;1.6640224243916075;18.0;6.0;2.554728199454366;16.0;4.0;2.706469815873841;15.0;3.0;1.9387810231850475;14.0;2.0
3.5041698497580853;1.675817320221345;15.0;2.7991563991563995;1.0;14.0;2.778185703185704;3.0;12.0;3.164044289044289;5.0;20.0;3.3057862888745246;6.0;21.0;3.590685703185704;5.0;16.0;2.5459960790843144;7.0;20.0;3.5036309880350136;6.0;17.0;2.633540947356736;9.0;22.0;2.4845727372043163;11.0;26.0;2.353506287426828;12.0;27.0;2.534334598150388;9.0;20.0;1.9103106047146297;12.0;25.0;2.974566528242999;9.0;14.0;2.7527018732901087;10.0;15.0;1.73934209065788;14.0;19.0;1.4104143792224286;10.0;11.0;2.101460045167139;11.0;10.0;2.0119070257228158;8.0;7.0;1.2994236213276458;15.0;10.0;1.9423742178537573;11.0;6.0;1.4301427848689514;17.0;4.0
2.493476784653255;2.981237226825462;15.0;2.7423816379698733;3.0;14.0;2.543337218337219;5.0;16.0;3.439285714285715;4.0;11.0;1.5131418560126997;6.0;15.0;3.112238638554428;5.0;12.0;3.982561882561882;7.0;12.0;3.9698412698412704;8.0;13.0;3.764087301587303;10.0;15.0;3.459989030577266;11.0;16.0;2.6634240759240755;16.0;21.0;2.52417940097473;17.0;22.0;2.489398101898102;9.0;10.0;1.994668737060041;17.0;17.0;1.6890518365363565;20.0;18.0;1.8397907647907643;10.0;9.0;2.3308261183261183;12.0;9.0;1.8309597265479616;16.0;9.0;2.2648591604473958;14.0;7.0;2.081056851645087;14.0;5.0;2.3762088788404583;12.0;3.0;2.3399854230736588;14.0;1.0
1.4992784808257955;2.7652198678514472;13.0;2.5032091876132125;5.0;12.0;2.64881717439767;6.0;11.0;2.5731056800097045;16.0;19.0;2.839965412348977;15.0;16.0;2.2565008034048284;20.0;21.0;3.564406249289814;17.0;16.0;3.273697544285779;16.0;15.0;3.078990841970381;23.0;20.0;3.79661966602369;22.0;19.0;3.3663882746080884;23.0;18.0;2.5558441558441563;20.0;15.0;2.1763639138639137;10.0;7.0;2.337640545728781;15.0;10.0;1.822978307382332;21.0;14.0;1.354833426172099;12.0;7.0;1.624869368677418;25.0;14.0;2.20426984595648;18.0;9.0;2.3054046334928686;17.0;8.0;2.614517732009992;18.0;7.0;2.639761992393572;17.0;6.0;1.7002320177242776;12.0;1.0
3.5003718503718506;3.345609945609945;3.0;2.9836038961038964;2.0;5.0;2.101846193022664;5.0;8.0;2.815734162638188;5.0;8.0;2.323771550087339;6.0;9.0;3.252185722773958;3.0;4.0;2.030918569734359;5.0;6.0;2.6449134199134203;7.0;8.0;2.743066655566656;7.0;8.0;1.6929097648137892;8.0;9.0;2.713063325563326;8.0;9.0;1.5084963840768792;14.0;15.0;1.2912132157488194;14.0;13.0;1.9893484138840172;13.0;12.0;2.340338256514728;12.0;11.0;2.088224683812919;11.0;10.0;2.519394494394495;10.0;9.0;2.803400254716044;7.0;6.0;2.72732683982684;6.0;5.0;3.0567821067821077;4.0;3.0;1.9619158619158616;9.0;6.0;2.4006705712588063;5.0;2.0
1.8406291206213805;3.0086782354735653;9.0;2.185542235542236;5.0;12.0;2.1821581196581192;7.0;14.0;2.4591463060503305;12.0;19.0;1.897644735725231;14.0;21.0;2.649593767086027;14.0;21.0;1.927838738937137;15.0;22.0;2.317024524547408;16.0;23.0;2.6220751470751478;11.0;14.0;2.7713175713175717;14.0;17.0;1.938204176284672;15.0;18.0;1.5971657569483655;19.0;22.0;3.283578921078921;13.0;14.0;2.209190298006087;17.0;16.0;3.23919593478417;14.0;13.0;2.3240433972632117;17.0;10.0;2.0286882836805438;7.0;4.0;2.4971874315914566;15.0;8.0;3.176539132746228;13.0;6.0;2.949734430105274;12.0;5.0;2.1161328867211218;8.0;3.0;1.9334484070468048;10.0;1.0
2.0862528982885022;2.9322337578142537;2.0;2.7865873892189685;9.0;9.0;1.3005329986441172;22.0;22.0;1.3278525453448056;10.0;10.0;1.4087989137911738;5.0;5.0;2.529279054279055;9.0;9.0;2.809349800526271;12.0;12.0;1.877052522640758;19.0;19.0;2.748128260628261;8.0;8.0;1.931115126703362;17.0;17.0;1.58490761611471;19.0;17.0;1.4860422260344863;19.0;17.0;1.7584119097276991;18.0;16.0;1.843659423651684;16.0;14.0;2.269435608251398;15.0;13.0;2.6533974195738903;14.0;12.0;3.6057783719548433;11.0;9.0;1.6962912964228751;11.0;9.0;3.9646575646575655;10.0;8.0;2.867002442002443;9.0;7.0;3.495953942857968;9.0;7.0;1.9623487623487623;3.0;1.0
4.1903359925099055;1.19661021090554;27.0;3.0833642319626304;1.0;28.0;2.6173078085149024;1.0;26.0;3.025718590872043;2.0;27.0;1.7627876007671406;5.0;28.0;2.2363422688422685;5.0;26.0;2.3227682976824853;5.0;24.0;3.1437597318402277;6.0;21.0;2.912880072284097;7.0;20.0;2.4150654900654898;10.0;19.0;3.444848615436852;11.0;18.0;3.2800629925629936;12.0;17.0;1.3566676142914535;18.0;23.0;2.6097693972693974;13.0;16.0;2.157070135746606;15.0;16.0;1.984673059587247;22.0;15.0;1.5278966619745995;22.0;15.0;1.623369976481095;21.0;14.0;2.322368711664041;23.0;14.0;2.452171773239548;23.0;12.0;1.8303938183656183;26.0;13.0;2.227872053351593;23.0;10.0
1.7952546123962414;2.7802707371747624;5.0;1.2952546123962412;2.0;5.0;1.1479905509194446;8.0;7.0;1.1526369409688595;31.0;26.0;1.056839802885894;30.0;25.0;2.0090635527706464;24.0;19.0;1.861126021605561;23.0;18.0;2.05168483477307;22.0;17.0;2.0356873374826665;21.0;16.0;2.2765127987954075;21.0;16.0;2.56353544116702;19.0;14.0;3.1616161616161618;18.0;13.0;2.3852272727272723;18.0;13.0;3.3478770197810443;17.0;12.0;2.7686862544060684;17.0;12.0;1.61167940097473;15.0;10.0;2.9060979655019903;15.0;10.0;2.369214044693584;15.0;10.0;2.920548895548896;13.0;8.0;1.9945918245840848;13.0;8.0;3.257368508684298;13.0;8.0;1.8708584389466745;6.0;1.0
2.1876601413672354;4.084031143435168;6.0;2.497880496696286;3.0;3.0;2.6755611493769385;3.0;3.0;2.450139785619325;6.0;6.0;1.9643013647809044;9.0;9.0;1.8705372242136948;11.0;9.0;1.8881925898792231;28.0;22.0;1.796524439612675;27.0;21.0;2.408171900563205;25.0;19.0;2.471551941574825;24.0;18.0;2.002483524387549;23.0;17.0;2.3828631722594573;22.0;16.0;2.047110650787121;14.0;10.0;2.310349780938016;19.0;13.0;2.889596514596515;15.0;9.0;3.3158591408591422;14.0;8.0;2.4130252773206062;9.0;5.0;3.671139971139972;13.0;7.0;3.270662159477949;11.0;5.0;3.586576332164567;10.0;4.0;2.3211130974288863;8.0;2.0;2.5139160532113825;7.0;1.0
2.7985861360861364;2.2045276331182917;21.0;1.8738747363747363;2.0;23.0;2.6792790542790548;4.0;19.0;2.6234487734487733;5.0;16.0;2.640336357828618;8.0;23.0;2.486012420895985;9.0;24.0;3.4581163117927827;8.0;21.0;3.0338738130298237;9.0;22.0;3.659703613380085;8.0;19.0;3.051032606024866;8.0;17.0;2.7248487623487625;7.0;14.0;2.920944170208876;9.0;18.0;3.4757060004502454;9.0;18.0;2.904473712561948;7.0;14.0;2.270780592816197;11.0;18.0;2.1138073312995918;10.0;15.0;2.512995746083981;12.0;17.0;1.442002538100936;16.0;21.0;2.0023259148259145;13.0;16.0;1.9567932067932063;12.0;9.0;1.6929365955681743;14.0;10.0;1.2893072684632787;20.0;1.0
3.027562611966637;1.7842976742899344;22.0;2.881469815873841;2.0;24.0;2.789779575877974;3.0;25.0;2.0912100756141005;3.0;24.0;2.199630338925668;5.0;22.0;1.9910014677967969;6.0;21.0;3.422723518311754;5.0;17.0;2.037543420631656;7.0;19.0;3.1561258186258185;6.0;16.0;2.673833008237033;7.0;18.0;2.032938771754561;10.0;22.0;2.1464103277183773;11.0;21.0;2.1466953797836146;12.0;18.0;2.219704315292551;10.0;15.0;1.943002727406752;15.0;17.0;1.8467036016958616;14.0;11.0;2.602452034138668;20.0;14.0;2.7068273086226378;19.0;13.0;2.1525977677293464;16.0;10.0;2.077629723217959;18.0;10.0;1.5910657325131012;17.0;8.0;1.4821792227903414;20.0;2.0
